# Data output for iteration0
          Position_x          Position_y            Pressure          Velocity_x          Velocity_y            Density
                 9.2                -0.4                   0                   0                   0                1000
                 9.2                -0.2                   0                   0                   0                1000
                 9.4                -0.4                   0                   0                   0                1000
                 9.4                -0.2                   0                   0                   0                1000
                 9.6                -0.4                   0                   0                   0                1000
                 9.6                -0.2                   0                   0                   0                1000
                 9.8                -0.4                   0                   0                   0                1000
                 9.8                -0.2                   0                   0                   0                1000
                  10                -0.4                   0                   0                   0                1000
                  10                -0.2                   0                   0                   0                1000
                10.2                -0.4                   0                   0                   0                1000
                10.2                -0.2                   0                   0                   0                1000
                10.4                -0.4                   0                   0                   0                1000
                10.4                -0.2                   0                   0                   0                1000
                10.6                -0.4                   0                   0                   0                1000
                10.6                -0.2                   0                   0                   0                1000
                10.8                -0.4                   0                   0                   0                1000
                10.8                -0.2                   0                   0                   0                1000
                  11                -0.4                   0                   0                   0                1000
                  11                -0.2                   0                   0                   0                1000
                11.2                -0.4                   0                   0                   0                1000
                11.2                -0.2                   0                   0                   0                1000
                11.4                -0.4                   0                   0                   0                1000
                11.4                -0.2                   0                   0                   0                1000
                11.6                -0.4                   0                   0                   0                1000
                11.6                -0.2                   0                   0                   0                1000
                11.8                -0.4                   0                   0                   0                1000
                11.8                -0.2                   0                   0                   0                1000
                  12                -0.4                   0                   0                   0                1000
                  12                -0.2                   0                   0                   0                1000
                12.2                -0.4                   0                   0                   0                1000
                12.2                -0.2                   0                   0                   0                1000
                12.4                -0.4                   0                   0                   0                1000
                12.4                -0.2                   0                   0                   0                1000
                12.6                -0.4                   0                   0                   0                1000
                12.6                -0.2                   0                   0                   0                1000
                12.8                -0.4                   0                   0                   0                1000
                12.8                -0.2                   0                   0                   0                1000
                  13                -0.4                   0                   0                   0                1000
                  13                -0.2                   0                   0                   0                1000
                13.2                -0.4                   0                   0                   0                1000
                13.2                -0.2                   0                   0                   0                1000
                13.4                -0.4                   0                   0                   0                1000
                13.4                -0.2                   0                   0                   0                1000
                13.6                -0.4                   0                   0                   0                1000
                13.6                -0.2                   0                   0                   0                1000
                13.8                -0.4                   0                   0                   0                1000
                13.8                -0.2                   0                   0                   0                1000
                  14                -0.4                   0                   0                   0                1000
                  14                -0.2                   0                   0                   0                1000
                14.2                -0.4                   0                   0                   0                1000
                14.2                -0.2                   0                   0                   0                1000
                14.4                -0.4                   0                   0                   0                1000
                14.4                -0.2                   0                   0                   0                1000
                14.6                -0.4                   0                   0                   0                1000
                14.6                -0.2                   0                   0                   0                1000
                14.8                -0.4                   0                   0                   0                1000
                14.8                -0.2                   0                   0                   0                1000
                  15                -0.4                   0                   0                   0                1000
                  15                -0.2                   0                   0                   0                1000
                15.2                -0.4                   0                   0                   0                1000
                15.2                -0.2                   0                   0                   0                1000
                15.4                -0.4                   0                   0                   0                1000
                15.4                -0.2                   0                   0                   0                1000
                15.6                -0.4                   0                   0                   0                1000
                15.6                -0.2                   0                   0                   0                1000
                15.8                -0.4                   0                   0                   0                1000
                15.8                -0.2                   0                   0                   0                1000
                  16                -0.4                   0                   0                   0                1000
                  16                -0.2                   0                   0                   0                1000
                16.2                -0.4                   0                   0                   0                1000
                16.2                -0.2                   0                   0                   0                1000
                16.4                -0.4                   0                   0                   0                1000
                16.4                -0.2                   0                   0                   0                1000
                16.6                -0.4                   0                   0                   0                1000
                16.6                -0.2                   0                   0                   0                1000
                16.8                -0.4                   0                   0                   0                1000
                16.8                -0.2                   0                   0                   0                1000
                  17                -0.4                   0                   0                   0                1000
                  17                -0.2                   0                   0                   0                1000
                17.2                -0.4                   0                   0                   0                1000
                17.2                -0.2                   0                   0                   0                1000
                17.4                -0.4                   0                   0                   0                1000
                17.4                -0.2                   0                   0                   0                1000
                17.6                -0.4                   0                   0                   0                1000
                17.6                -0.2                   0                   0                   0                1000
                17.8                -0.4                   0                   0                   0                1000
                17.8                -0.2                   0                   0                   0                1000
                  18                -0.4                   0                   0                   0                1000
                  18                -0.2                   0                   0                   0                1000
                18.2                -0.4                   0                   0                   0                1000
                18.2                -0.2                   0                   0                   0                1000
                18.4                -0.4                   0                   0                   0                1000
                18.4                -0.2                   0                   0                   0                1000
                18.6                -0.4                   0                   0                   0                1000
                18.6                -0.2                   0                   0                   0                1000
                18.8                -0.4                   0                   0                   0                1000
                18.8                -0.2                   0                   0                   0                1000
                  19                -0.4                   0                   0                   0                1000
                  19                -0.2                   0                   0                   0                1000
                19.2                -0.4                   0                   0                   0                1000
                19.2                -0.2                   0                   0                   0                1000
                19.4                -0.4                   0                   0                   0                1000
                19.4                -0.2                   0                   0                   0                1000
                19.6                -0.4                   0                   0                   0                1000
                19.6                -0.2                   0                   0                   0                1000
                19.8                -0.4                   0                   0                   0                1000
                19.8                -0.2                   0                   0                   0                1000
                  20                -0.4                   0                   0                   0                1000
                  20                -0.2                   0                   0                   0                1000
                20.2                -0.4                   0                   0                   0                1000
                20.2                -0.2                   0                   0                   0                1000
                20.4                -0.4                   0                   0                   0                1000
                20.4                -0.2                   0                   0                   0                1000
                -0.4                   0                   0                   0                   0                1000
                -0.4                 0.2                   0                   0                   0                1000
                -0.4                 0.4                   0                   0                   0                1000
                -0.4                 0.6                   0                   0                   0                1000
                -0.4                 0.8                   0                   0                   0                1000
                -0.4                   1                   0                   0                   0                1000
                -0.4                 1.2                   0                   0                   0                1000
                -0.4                 1.4                   0                   0                   0                1000
                -0.4                 1.6                   0                   0                   0                1000
                -0.4                 1.8                   0                   0                   0                1000
                -0.4                   2                   0                   0                   0                1000
                -0.4                 2.2                   0                   0                   0                1000
                -0.4                 2.4                   0                   0                   0                1000
                -0.4                 2.6                   0                   0                   0                1000
                -0.4                 2.8                   0                   0                   0                1000
                -0.4                   3                   0                   0                   0                1000
                -0.4                 3.2                   0                   0                   0                1000
                -0.4                 3.4                   0                   0                   0                1000
                -0.4                 3.6                   0                   0                   0                1000
                -0.4                 3.8                   0                   0                   0                1000
                -0.4                   4                   0                   0                   0                1000
                -0.4                 4.2                   0                   0                   0                1000
                -0.4                 4.4                   0                   0                   0                1000
                -0.4                 4.6                   0                   0                   0                1000
                -0.4                 4.8                   0                   0                   0                1000
                -0.4                   5                   0                   0                   0                1000
                -0.4                 5.2                   0                   0                   0                1000
                -0.4                 5.4                   0                   0                   0                1000
                -0.4                 5.6                   0                   0                   0                1000
                -0.4                 5.8                   0                   0                   0                1000
                -0.4                   6                   0                   0                   0                1000
                -0.4                 6.2                   0                   0                   0                1000
                -0.4                 6.4                   0                   0                   0                1000
                -0.4                 6.6                   0                   0                   0                1000
                -0.4                 6.8                   0                   0                   0                1000
                -0.4                   7                   0                   0                   0                1000
                -0.4                 7.2                   0                   0                   0                1000
                -0.4                 7.4                   0                   0                   0                1000
                -0.4                 7.6                   0                   0                   0                1000
                -0.4                 7.8                   0                   0                   0                1000
                -0.4                   8                   0                   0                   0                1000
                -0.4                 8.2                   0                   0                   0                1000
                -0.4                 8.4                   0                   0                   0                1000
                -0.4                 8.6                   0                   0                   0                1000
                -0.4                 8.8                   0                   0                   0                1000
                -0.4                   9                   0                   0                   0                1000
                -0.4                 9.2                   0                   0                   0                1000
                -0.4                 9.4                   0                   0                   0                1000
                -0.4                 9.6                   0                   0                   0                1000
                -0.4                 9.8                   0                   0                   0                1000
                -0.4                  10                   0                   0                   0                1000
                -0.2                   0                   0                   0                   0                1000
                -0.2                 0.2                   0                   0                   0                1000
                -0.2                 0.4                   0                   0                   0                1000
                -0.2                 0.6                   0                   0                   0                1000
                -0.2                 0.8                   0                   0                   0                1000
                -0.2                   1                   0                   0                   0                1000
                -0.2                 1.2                   0                   0                   0                1000
                -0.2                 1.4                   0                   0                   0                1000
                -0.2                 1.6                   0                   0                   0                1000
                -0.2                 1.8                   0                   0                   0                1000
                -0.2                   2                   0                   0                   0                1000
                -0.2                 2.2                   0                   0                   0                1000
                -0.2                 2.4                   0                   0                   0                1000
                -0.2                 2.6                   0                   0                   0                1000
                -0.2                 2.8                   0                   0                   0                1000
                -0.2                   3                   0                   0                   0                1000
                -0.2                 3.2                   0                   0                   0                1000
                -0.2                 3.4                   0                   0                   0                1000
                -0.2                 3.6                   0                   0                   0                1000
                -0.2                 3.8                   0                   0                   0                1000
                -0.2                   4                   0                   0                   0                1000
                -0.2                 4.2                   0                   0                   0                1000
                -0.2                 4.4                   0                   0                   0                1000
                -0.2                 4.6                   0                   0                   0                1000
                -0.2                 4.8                   0                   0                   0                1000
                -0.2                   5                   0                   0                   0                1000
                -0.2                 5.2                   0                   0                   0                1000
                -0.2                 5.4                   0                   0                   0                1000
                -0.2                 5.6                   0                   0                   0                1000
                -0.2                 5.8                   0                   0                   0                1000
                -0.2                   6                   0                   0                   0                1000
                -0.2                 6.2                   0                   0                   0                1000
                -0.2                 6.4                   0                   0                   0                1000
                -0.2                 6.6                   0                   0                   0                1000
                -0.2                 6.8                   0                   0                   0                1000
                -0.2                   7                   0                   0                   0                1000
                -0.2                 7.2                   0                   0                   0                1000
                -0.2                 7.4                   0                   0                   0                1000
                -0.2                 7.6                   0                   0                   0                1000
                -0.2                 7.8                   0                   0                   0                1000
                -0.2                   8                   0                   0                   0                1000
                -0.2                 8.2                   0                   0                   0                1000
                -0.2                 8.4                   0                   0                   0                1000
                -0.2                 8.6                   0                   0                   0                1000
                -0.2                 8.8                   0                   0                   0                1000
                -0.2                   9                   0                   0                   0                1000
                -0.2                 9.2                   0                   0                   0                1000
                -0.2                 9.4                   0                   0                   0                1000
                -0.2                 9.6                   0                   0                   0                1000
                -0.2                 9.8                   0                   0                   0                1000
                -0.2                  10                   0                   0                   0                1000
                20.2                   0                   0                   0                   0                1000
                20.2                 0.2                   0                   0                   0                1000
                20.2                 0.4                   0                   0                   0                1000
                20.2                 0.6                   0                   0                   0                1000
                20.2                 0.8                   0                   0                   0                1000
                20.2                   1                   0                   0                   0                1000
                20.2                 1.2                   0                   0                   0                1000
                20.2                 1.4                   0                   0                   0                1000
                20.2                 1.6                   0                   0                   0                1000
                20.2                 1.8                   0                   0                   0                1000
                20.2                   2                   0                   0                   0                1000
                20.2                 2.2                   0                   0                   0                1000
                20.2                 2.4                   0                   0                   0                1000
                20.2                 2.6                   0                   0                   0                1000
                20.2                 2.8                   0                   0                   0                1000
                20.2                   3                   0                   0                   0                1000
                20.2                 3.2                   0                   0                   0                1000
                20.2                 3.4                   0                   0                   0                1000
                20.2                 3.6                   0                   0                   0                1000
                20.2                 3.8                   0                   0                   0                1000
                20.2                   4                   0                   0                   0                1000
                20.2                 4.2                   0                   0                   0                1000
                20.2                 4.4                   0                   0                   0                1000
                20.2                 4.6                   0                   0                   0                1000
                20.2                 4.8                   0                   0                   0                1000
                20.2                   5                   0                   0                   0                1000
                20.2                 5.2                   0                   0                   0                1000
                20.2                 5.4                   0                   0                   0                1000
                20.2                 5.6                   0                   0                   0                1000
                20.2                 5.8                   0                   0                   0                1000
                20.2                   6                   0                   0                   0                1000
                20.2                 6.2                   0                   0                   0                1000
                20.2                 6.4                   0                   0                   0                1000
                20.2                 6.6                   0                   0                   0                1000
                20.2                 6.8                   0                   0                   0                1000
                20.2                   7                   0                   0                   0                1000
                20.2                 7.2                   0                   0                   0                1000
                20.2                 7.4                   0                   0                   0                1000
                20.2                 7.6                   0                   0                   0                1000
                20.2                 7.8                   0                   0                   0                1000
                20.2                   8                   0                   0                   0                1000
                20.2                 8.2                   0                   0                   0                1000
                20.2                 8.4                   0                   0                   0                1000
                20.2                 8.6                   0                   0                   0                1000
                20.2                 8.8                   0                   0                   0                1000
                20.2                   9                   0                   0                   0                1000
                20.2                 9.2                   0                   0                   0                1000
                20.2                 9.4                   0                   0                   0                1000
                20.2                 9.6                   0                   0                   0                1000
                20.2                 9.8                   0                   0                   0                1000
                20.2                  10                   0                   0                   0                1000
                20.4                   0                   0                   0                   0                1000
                20.4                 0.2                   0                   0                   0                1000
                20.4                 0.4                   0                   0                   0                1000
                20.4                 0.6                   0                   0                   0                1000
                20.4                 0.8                   0                   0                   0                1000
                20.4                   1                   0                   0                   0                1000
                20.4                 1.2                   0                   0                   0                1000
                20.4                 1.4                   0                   0                   0                1000
