# Data output for iteration200
          Position_x          Position_y            Pressure          Velocity_x          Velocity_y            Density
                 3.2                -0.2             39779.8                   0                   0              1078.4
                 3.4                -0.4               38859                   0                   0             1076.93
                 3.4                -0.2             38844.3                   0                   0             1076.91
                 3.6                -0.4             38466.3                   0                   0              1076.3
                 3.6                -0.2             38056.5                   0                   0             1075.64
                 3.8                -0.4             38146.1                   0                   0             1075.79
                 3.8                -0.2             37420.2                   0                   0             1074.61
                   4                -0.4             37889.7                   0                   0             1075.37
                   4                -0.2             36914.8                   0                   0             1073.79
                 4.2                -0.4               37687                   0                   0             1075.04
                 4.2                -0.2             36519.3                   0                   0             1073.14
                 4.4                -0.4             37528.9                   0                   0             1074.79
                 4.4                -0.2             36214.2                   0                   0             1072.64
                 4.6                -0.4             37407.3                   0                   0             1074.59
                 4.6                -0.2             35980.7                   0                   0             1072.26
                 4.8                -0.4             37315.4                   0                   0             1074.44
                 4.8                -0.2             35804.2                   0                   0             1071.97
                   5                -0.4             37247.3                   0                   0             1074.33
                   5                -0.2             35672.7                   0                   0             1071.75
                 5.2                -0.4             37198.1                   0                   0             1074.25
                 5.2                -0.2             35576.7                   0                   0             1071.59
                 5.4                -0.4             37163.3                   0                   0             1074.19
                 5.4                -0.2               35508                   0                   0             1071.48
                 5.6                -0.4             37139.4                   0                   0             1074.15
                 5.6                -0.2             35460.2                   0                   0              1071.4
                 5.8                -0.4             37123.4                   0                   0             1074.13
                 5.8                -0.2             35427.7                   0                   0             1071.35
                   6                -0.4               37113                   0                   0             1074.11
                   6                -0.2             35406.3                   0                   0             1071.31
                 6.2                -0.4             37106.4                   0                   0              1074.1
                 6.2                -0.2             35392.5                   0                   0             1071.29
                 6.4                -0.4             37102.3                   0                   0             1074.09
                 6.4                -0.2             35383.9                   0                   0             1071.27
                 6.6                -0.4             37099.9                   0                   0             1074.09
                 6.6                -0.2             35378.7                   0                   0             1071.27
                 6.8                -0.4             37098.5                   0                   0             1074.09
                 6.8                -0.2             35375.6                   0                   0             1071.26
                   7                -0.4             37097.7                   0                   0             1074.09
                   7                -0.2             35373.8                   0                   0             1071.26
                 7.2                -0.4             37097.2                   0                   0             1074.09
                 7.2                -0.2             35372.8                   0                   0             1071.26
                 7.4                -0.4               37097                   0                   0             1074.09
                 7.4                -0.2             35372.2                   0                   0             1071.26
                 7.6                -0.4             37096.9                   0                   0             1074.09
                 7.6                -0.2             35371.9                   0                   0             1071.25
                 7.8                -0.4             37096.8                   0                   0             1074.09
                 7.8                -0.2             35371.8                   0                   0             1071.25
                   8                -0.4             37096.8                   0                   0             1074.09
                   8                -0.2             35371.7                   0                   0             1071.25
                 8.2                -0.4             37096.7                   0                   0             1074.09
                 8.2                -0.2             35371.7                   0                   0             1071.25
                 8.4                -0.4             37096.7                   0                   0             1074.09
                 8.4                -0.2             35371.7                   0                   0             1071.25
                 8.6                -0.4             37096.7                   0                   0             1074.09
                 8.6                -0.2             35371.6                   0                   0             1071.25
                 8.8                -0.4             37096.7                   0                   0             1074.09
                 8.8                -0.2             35371.6                   0                   0             1071.25
                   9                -0.4             37096.7                   0                   0             1074.09
                   9                -0.2             35371.6                   0                   0             1071.25
                 9.2                -0.4             37096.7                   0                   0             1074.09
                 9.2                -0.2             35371.6                   0                   0             1071.25
                 9.4                -0.4             37096.7                   0                   0             1074.09
                 9.4                -0.2             35371.6                   0                   0             1071.25
                 9.6                -0.4             37096.7                   0                   0             1074.09
                 9.6                -0.2             35371.6                   0                   0             1071.25
                 9.8                -0.4             37096.7                   0                   0             1074.09
                 9.8                -0.2             35371.6                   0                   0             1071.25
                  10                -0.4             37096.7                   0                   0             1074.09
                  10                -0.2             35371.6                   0                   0             1071.25
                10.2                -0.4             37096.7                   0                   0             1074.09
                10.2                -0.2             35371.6                   0                   0             1071.25
                10.4                -0.4             37096.7                   0                   0             1074.09
                10.4                -0.2             35371.6                   0                   0             1071.25
                10.6                -0.4             37096.7                   0                   0             1074.09
                10.6                -0.2             35371.6                   0                   0             1071.25
                10.8                -0.4             37096.7                   0                   0             1074.09
                10.8                -0.2             35371.6                   0                   0             1071.25
                  11                -0.4             37096.7                   0                   0             1074.09
                  11                -0.2             35371.6                   0                   0             1071.25
                11.2                -0.4             37096.7                   0                   0             1074.09
                11.2                -0.2             35371.6                   0                   0             1071.25
                11.4                -0.4             37096.7                   0                   0             1074.09
                11.4                -0.2             35371.6                   0                   0             1071.25
                11.6                -0.4             37096.7                   0                   0             1074.09
                11.6                -0.2             35371.6                   0                   0             1071.25
                11.8                -0.4             37096.7                   0                   0             1074.09
                11.8                -0.2             35371.6                   0                   0             1071.25
                  12                -0.4             37096.7                   0                   0             1074.09
                  12                -0.2             35371.6                   0                   0             1071.25
                12.2                -0.4             37096.7                   0                   0             1074.09
                12.2                -0.2             35371.6                   0                   0             1071.25
                12.4                -0.4             37096.7                   0                   0             1074.09
                12.4                -0.2             35371.6                   0                   0             1071.25
                12.6                -0.4             37096.7                   0                   0             1074.09
                12.6                -0.2             35371.6                   0                   0             1071.25
                12.8                -0.4             37096.7                   0                   0             1074.09
                12.8                -0.2             35371.5                   0                   0             1071.25
                  13                -0.4             37096.6                   0                   0             1074.09
                  13                -0.2             35371.3                   0                   0             1071.25
                13.2                -0.4             37096.5                   0                   0             1074.08
                13.2                -0.2               35371                   0                   0             1071.25
                13.4                -0.4             37096.2                   0                   0             1074.08
                13.4                -0.2             35370.3                   0                   0             1071.25
                13.6                -0.4             37095.7                   0                   0             1074.08
                13.6                -0.2             35368.9                   0                   0             1071.25
                13.8                -0.4             37094.7                   0                   0             1074.08
                13.8                -0.2             35366.2                   0                   0             1071.25
                  14                -0.4             37092.8                   0                   0             1074.08
                  14                -0.2             35361.4                   0                   0             1071.24
                14.2                -0.4             37089.3                   0                   0             1074.07
                14.2                -0.2             35352.9                   0                   0             1071.22
                14.4                -0.4               37083                   0                   0             1074.06
                14.4                -0.2             35338.3                   0                   0              1071.2
                14.6                -0.4             37072.4                   0                   0             1074.05
                14.6                -0.2             35314.4                   0                   0             1071.16
                14.8                -0.4             37054.9                   0                   0             1074.02
                14.8                -0.2             35276.5                   0                   0              1071.1
                  15                -0.4               37027                   0                   0             1073.97
                  15                -0.2               35219                   0                   0                1071
                15.2                -0.4             36984.5                   0                   0              1073.9
                15.2                -0.2             35135.9                   0                   0             1070.86
                15.4                -0.4             36922.4                   0                   0              1073.8
                15.4                -0.2             35021.5                   0                   0             1070.67
                15.6                -0.4             36835.7                   0                   0             1073.66
                15.6                -0.2             34872.6                   0                   0             1070.43
                15.8                -0.4             36720.9                   0                   0             1073.47
                15.8                -0.2             34690.8                   0                   0             1070.12
                  16                -0.4             36577.1                   0                   0             1073.24
                  16                -0.2             34485.2                   0                   0             1069.78
                16.2                -0.4             36407.9                   0                   0             1072.96
                16.2                -0.2             34271.9                   0                   0             1069.43
                16.4                -0.4             36222.8                   0                   0             1072.66
                16.4                -0.2             34074.9                   0                   0              1069.1
                16.6                -0.4             36035.7                   0                   0             1072.35
                16.6                -0.2             33923.6                   0                   0             1068.84
                16.8                -0.4             35862.3                   0                   0             1072.06
                16.8                -0.2             33822.8                   0                   0             1068.67
                  17                -0.4             35717.7                   0                   0             1071.83
                  17                -0.2             33822.2                   0                   0             1068.67
                17.2                -0.4             35615.1                   0                   0             1071.66
                17.2                -0.2             33900.1                   0                   0              1068.8
                17.4                -0.4             35571.9                   0                   0             1071.59
                17.4                -0.2             34053.6                   0                   0             1069.06
                17.6                -0.4             35593.4                   0                   0             1071.62
                17.6                -0.2             34298.5                   0                   0             1069.47
                17.8                -0.4               35687                   0                   0             1071.78
                17.8                -0.2             34644.2                   0                   0             1070.05
                  18                -0.4             35850.4                   0                   0             1072.04
                  18                -0.2             35029.9                   0                   0             1070.69
                18.2                -0.4             36059.1                   0                   0             1072.39
                18.2                -0.2             35435.4                   0                   0             1071.36
                18.4                -0.4             36303.9                   0                   0             1072.79
                18.4                -0.2             35852.2                   0                   0             1072.05
                18.6                -0.4             36592.4                   0                   0             1073.26
                18.6                -0.2             36409.5                   0                   0             1072.96
                18.8                -0.4             36880.8                   0                   0             1073.73
                18.8                -0.2             36849.2                   0                   0             1073.68
                  19                -0.4             37241.5                   0                   0             1074.32
                  19                -0.2             37516.7                   0                   0             1074.77
                19.2                -0.4             37669.2                   0                   0             1075.01
                19.2                -0.2               38132                   0                   0             1075.76
                19.4                -0.4               38453                   0                   0             1076.28
                19.4                -0.2             39165.7                   0                   0             1077.42
                19.6                -0.4             39381.5                   0                   0             1077.77
                19.6                -0.2             40228.4                   0                   0             1079.11
                19.8                -0.4               40423                   0                   0             1079.42
                19.8                -0.2             41069.3                   0                   0             1080.44
                  20                -0.4             44510.4                   0                   0             1085.77
                  20                -0.2             45212.6                   0                   0             1086.84
                20.2                -0.4             45559.6                   0                   0             1087.36
                20.2                -0.2             48217.5                   0                   0             1091.34
                20.4                -0.4             40337.9                   0                   0             1079.29
                20.4                -0.2             43342.6                   0                   0             1083.98
                -0.4                   0             46136.6                   0                   0             1088.23
                -0.4                 0.2             42799.2                   0                   0             1083.14
                -0.4                 0.4             40367.8                   0                   0             1079.33
                -0.4                 0.6             37529.6                   0                   0             1074.79
                -0.4                 0.8             35280.8                   0                   0              1071.1
                -0.4                   1             33303.4                   0                   0              1067.8
                -0.4                 1.2             31402.1                   0                   0             1064.56
                -0.4                 1.4             29547.5                   0                   0             1061.35
                -0.4                 1.6             27678.3                   0                   0             1058.05
                -0.4                 1.8             25689.1                   0                   0             1054.47
                -0.4                   2               23437                   0                   0             1050.32
                -0.4                 2.2             20779.5                   0                   0              1045.3
                -0.4                 2.4             17759.2                   0                   0             1039.42
                -0.4                 2.6             14585.2                   0                   0             1033.01
                -0.4                 2.8             11492.2                   0                   0             1026.52
                -0.4                   3              8693.2                   0                   0             1020.44
                -0.4                 3.2             6335.65                   0                   0             1015.13
                -0.4                 3.4             4482.19                   0                   0             1010.85
                -0.4                 3.6             3078.99                   0                   0             1007.53
                -0.4                 3.8             1974.39                   0                   0             1004.86
                -0.4                   4             1487.54                   0                   0             1003.68
                -0.4                 4.2             2594.45                   0                   0             1006.36
                -0.4                 4.4             3828.31                   0                   0             1009.31
                -0.4                 4.6            -440.044                   0                   0             998.896
                -0.4                 4.8            -5517.79                   0                   0             985.598
                -0.4                   5            -5117.92                   0                   0             986.685
                -0.4                 5.2            -3381.61                   0                   0             991.323
                -0.4                 5.4            -2056.44                   0                   0             994.778
                -0.4                 5.6            -1188.87                   0                   0             997.001
                -0.4                 5.8            -653.872                   0                   0             998.357
                -0.4                   6            -343.548                   0                   0             999.139
                -0.4                 6.2            -173.092                   0                   0             999.567
                -0.4                 6.4            -83.9171                   0                   0              999.79
                -0.4                 6.6            -39.2653                   0                   0             999.902
                -0.4                 6.8             -17.779                   0                   0             999.956
                -0.4                   7            -7.80869                   0                   0              999.98
                -0.4                 7.2             -3.3339                   0                   0             999.992
                -0.4                 7.4            -1.38635                   0                   0             999.997
                -0.4                 7.6           -0.562474                   0                   0             999.999
                -0.4                 7.8           -0.223018                   0                   0             999.999
                -0.4                   8          -0.0865408                   0                   0                1000
                -0.4                 8.2          -0.0329098                   0                   0                1000
                -0.4                 8.4          -0.0122795                   0                   0                1000
                -0.4                 8.6         -0.00450068                   0                   0                1000
                -0.4                 8.8         -0.00162203                   0                   0                1000
                -0.4                   9        -0.000575346                   0                   0                1000
                -0.4                 9.2        -0.000201033                   0                   0                1000
                -0.4                 9.4         -6.9249e-05                   0                   0                1000
                -0.4                 9.6        -2.35292e-05                   0                   0                1000
                -0.4                 9.8        -7.87432e-06                   0                   0                1000
                -0.4                  10        -2.58096e-06                   0                   0                1000
                -0.2                   0               53224                   0                   0              1098.6
                -0.2                 0.2             51196.3                   0                   0             1095.69
                -0.2                 0.4               49005                   0                   0              1092.5
                -0.2                 0.6             45758.7                   0                   0             1087.66
                -0.2                 0.8             43339.7                   0                   0             1083.97
                -0.2                   1             41115.6                   0                   0             1080.51
                -0.2                 1.2             38813.7                   0                   0             1076.86
                -0.2                 1.4             36813.8                   0                   0             1073.62
                -0.2                 1.6             34957.2                   0                   0             1070.57
                -0.2                 1.8             34004.1                   0                   0             1068.98
                -0.2                   2             32522.1                   0                   0             1066.48
                -0.2                 2.2             30342.6                   0                   0             1062.73
                -0.2                 2.4             27446.1                   0                   0             1057.64
                -0.2                 2.6             23883.3                   0                   0             1051.15
                -0.2                 2.8             19812.7                   0                   0             1043.44
                -0.2                   3             15652.7                   0                   0             1035.19
                -0.2                 3.2             11817.7                   0                   0             1027.22
                -0.2                 3.4             8605.14                   0                   0             1020.24
                -0.2                 3.6             6098.91                   0                   0             1014.59
                -0.2                 3.8             3958.65                   0                   0             1009.61
                -0.2                   4             2451.77                   0                   0             1006.02
                -0.2                 4.2             2403.87                   0                   0              1005.9
                -0.2                 4.4             1611.78                   0                   0             1003.98
                -0.2                 4.6            -3656.01                   0                   0             990.599
                -0.2                 4.8            -7590.39                   0                   0             979.846
                -0.2                   5            -5012.83                   0                   0             986.969
                -0.2                 5.2            -3369.26                   0                   0             991.356
                -0.2                 5.4            -2129.19                   0                   0              994.59
                -0.2                 5.6            -1257.08                   0                   0             996.827
                -0.2                 5.8            -703.415                   0                   0             998.232
                -0.2                   6            -375.601                   0                   0             999.058
                -0.2                 6.2            -192.296                   0                   0             999.519
                -0.2                 6.4            -94.7394                   0                   0             999.763
                -0.2                 6.6            -45.0536                   0                   0             999.887
                -0.2                 6.8            -20.7353                   0                   0             999.948
                -0.2                   7            -9.25722                   0                   0             999.977
                -0.2                 7.2            -4.01744                   0                   0              999.99
                -0.2                 7.4            -1.69801                   0                   0             999.996
                -0.2                 7.6           -0.700163                   0                   0             999.998
                -0.2                 7.8           -0.282106                   0                   0             999.999
                -0.2                   8           -0.111225                   0                   0                1000
                -0.2                 8.2          -0.0429678                   0                   0                1000
                -0.2                 8.4          -0.0162839                   0                   0                1000
                -0.2                 8.6          -0.0060608                   0                   0                1000
                -0.2                 8.8         -0.00221768                   0                   0                1000
                -0.2                   9        -0.000798496                   0                   0                1000
                -0.2                 9.2        -0.000283156                   0                   0                1000
                -0.2                 9.4        -9.89683e-05                   0                   0                1000
                -0.2                 9.6        -3.41114e-05                   0                   0                1000
                -0.2                 9.8        -1.15428e-05                   0                   0                1000
                -0.2                  10         -3.5286e-06                   0                   0                1000
                20.2                   0             41935.1                   0                   0              1081.8
                20.2                 0.2             36448.6                   0                   0             1073.03
                20.2                 0.4             32780.1                   0                   0             1066.91
                20.2                 0.6             27816.2                   0                   0              1058.3
                20.2                 0.8             23591.9                   0                   0             1050.61
                20.2                   1               19642                   0                   0             1043.11
                20.2                 1.2             15742.8                   0                   0             1035.37
                20.2                 1.4             11738.9                   0                   0             1027.05
                20.2                 1.6             7230.19                   0                   0             1017.17
                20.2                 1.8             4158.54                   0                   0             1010.09
                20.2                   2             4217.48                   0                   0             1010.22
                20.2                 2.2             1871.25                   0                   0             1004.61
                20.2                 2.4             194.899                   0                   0             1000.49
                20.2                 2.6            -217.531                   0                   0             999.455
                20.2                 2.8            -269.153                   0                   0             999.326
                20.2                   3             -206.14                   0                   0             999.484
                20.2                 3.2            -130.863                   0                   0             999.673
                20.2                 3.4            -74.3534                   0                   0             999.814
                20.2                 3.6            -39.0857                   0                   0             999.902
                20.2                 3.8            -19.3539                   0                   0             999.952
                20.2                   4              -9.128                   0                   0             999.977
                20.2                 4.2            -4.13145                   0                   0              999.99
                20.2                 4.4            -1.80426                   0                   0             999.995
                20.2                 4.6           -0.763394                   0                   0             999.998
                20.2                 4.8           -0.313943                   0                   0             999.999
                20.2                   5           -0.125818                   0                   0                1000
                20.2                 5.2           -0.049246                   0                   0                1000
                20.2                 5.4          -0.0188599                   0                   0                1000
                20.2                 5.6         -0.00707842                   0                   0                1000
                20.2                 5.8         -0.00260717                   0                   0                1000
                20.2                   6        -0.000943563                   0                   0                1000
                20.2                 6.2        -0.000335904                   0                   0                1000
                20.2                 6.4        -0.000117741                   0                   0                1000
                20.2                 6.6         -4.0672e-05                   0                   0                1000
                20.2                 6.8         -1.3857e-05                   0                   0                1000
                20.2                   7        -4.65987e-06                   0                   0                1000
                20.2                 7.2        -1.54787e-06                   0                   0                1000
                20.2                 7.4        -5.08393e-07                   0                   0                1000
                20.2                 7.6        -1.65201e-07                   0                   0                1000
                20.2                 7.8        -5.32463e-08                   0                   0                1000
                20.2                   8        -1.68754e-08                   0                   0                1000
                20.2                 8.2        -5.32907e-09                   0                   0                1000
                20.2                 8.4        -1.59872e-09                   0                   0                1000
                20.2                 8.6        -4.44089e-10                   0                   0                1000
                20.2                 8.8        -1.33227e-10                   0                   0                1000
                20.2                   9        -4.44089e-11                   0                   0                1000
                20.2                 9.2        -4.44089e-11                   0                   0                1000
                20.2                 9.4        -4.44089e-11                   0                   0                1000
                20.2                 9.6                   0                   0                   0                1000
                20.2                 9.8         8.88178e-11                   0                   0                1000
                20.2                  10                   0                   0                   0                1000
                20.4                   0               39835                   0                   0             1078.49
                20.4                 0.2             35075.7                   0                   0             1070.76
                20.4                 0.4             31407.4                   0                   0             1064.57
                20.4                 0.6             27353.8                   0                   0             1057.47
                20.4                 0.8             23679.9                   0                   0             1050.78
                20.4                   1             20011.1                   0                   0             1043.83
                20.4                 1.2             16255.4                   0                   0             1036.41
                20.4                 1.4               12307                   0                   0             1028.26
