# Data output for iteration500
          Position_x          Position_y            Pressure          Velocity_x          Velocity_y            Density
                10.6                -0.2             40262.6                   0                   0             1079.17
                10.8                -0.4             36763.3                   0                   0             1073.54
                10.8                -0.2             39820.6                   0                   0             1078.47
                  11                -0.4             36493.5                   0                   0              1073.1
                  11                -0.2             39361.4                   0                   0             1077.74
                11.2                -0.4             36227.9                   0                   0             1072.67
                11.2                -0.2             38898.8                   0                   0                1077
                11.4                -0.4             35966.9                   0                   0             1072.24
                11.4                -0.2             38451.1                   0                   0             1076.28
                11.6                -0.4             35709.6                   0                   0             1071.81
                11.6                -0.2             38024.1                   0                   0             1075.59
                11.8                -0.4               35454                   0                   0             1071.39
                11.8                -0.2             37616.8                   0                   0             1074.93
                  12                -0.4             35199.5                   0                   0             1070.97
                  12                -0.2             37231.9                   0                   0             1074.31
                12.2                -0.4             34946.9                   0                   0             1070.55
                12.2                -0.2             36871.2                   0                   0             1073.72
                12.4                -0.4             34697.5                   0                   0             1070.14
                12.4                -0.2             36535.4                   0                   0             1073.17
                12.6                -0.4             34453.1                   0                   0             1069.73
                12.6                -0.2             36226.8                   0                   0             1072.66
                12.8                -0.4             34215.2                   0                   0             1069.33
                12.8                -0.2             35946.6                   0                   0              1072.2
                  13                -0.4             33986.1                   0                   0             1068.95
                  13                -0.2             35693.8                   0                   0             1071.79
                13.2                -0.4             33768.3                   0                   0             1068.58
                13.2                -0.2             35471.3                   0                   0             1071.42
                13.4                -0.4             33561.6                   0                   0             1068.23
                13.4                -0.2             35273.6                   0                   0             1071.09
                13.6                -0.4             33363.3                   0                   0              1067.9
                13.6                -0.2             35084.3                   0                   0             1070.78
                13.8                -0.4             33170.1                   0                   0             1067.57
                13.8                -0.2             34900.7                   0                   0             1070.47
                  14                -0.4             32978.1                   0                   0             1067.25
                  14                -0.2             34719.9                   0                   0             1070.17
                14.2                -0.4             32782.6                   0                   0             1066.92
                14.2                -0.2             34535.4                   0                   0             1069.87
                14.4                -0.4             32583.7                   0                   0             1066.58
                14.4                -0.2             34356.4                   0                   0             1069.57
                14.6                -0.4             32384.5                   0                   0             1066.24
                14.6                -0.2             34185.8                   0                   0             1069.28
                14.8                -0.4               32187                   0                   0             1065.91
                14.8                -0.2             34031.1                   0                   0             1069.02
                  15                -0.4               31989                   0                   0             1065.57
                  15                -0.2             33885.2                   0                   0             1068.78
                15.2                -0.4             31793.1                   0                   0             1065.23
                15.2                -0.2             33746.4                   0                   0             1068.55
                15.4                -0.4             31604.3                   0                   0             1064.91
                15.4                -0.2             33635.3                   0                   0             1068.36
                15.6                -0.4             31437.8                   0                   0             1064.63
                15.6                -0.2             33573.5                   0                   0             1068.25
                15.8                -0.4             31292.7                   0                   0             1064.38
                15.8                -0.2             33547.6                   0                   0             1068.21
                  16                -0.4             31169.3                   0                   0             1064.16
                  16                -0.2             33543.3                   0                   0              1068.2
                16.2                -0.4             31070.9                   0                   0             1063.99
                16.2                -0.2             33570.5                   0                   0             1068.25
                16.4                -0.4             30994.3                   0                   0             1063.86
                16.4                -0.2             33594.1                   0                   0             1068.29
                16.6                -0.4             30935.9                   0                   0             1063.76
                16.6                -0.2             33635.6                   0                   0             1068.36
                16.8                -0.4             30885.4                   0                   0             1063.67
                16.8                -0.2             33651.8                   0                   0             1068.39
                  17                -0.4             30845.8                   0                   0             1063.61
                  17                -0.2             33647.4                   0                   0             1068.38
                17.2                -0.4             30793.1                   0                   0             1063.51
                17.2                -0.2             33630.7                   0                   0             1068.35
                17.4                -0.4             30725.1                   0                   0              1063.4
                17.4                -0.2             33529.3                   0                   0             1068.18
                17.6                -0.4             30654.2                   0                   0             1063.27
                17.6                -0.2             33556.1                   0                   0             1068.23
                17.8                -0.4             30522.1                   0                   0             1063.05
                17.8                -0.2             33370.7                   0                   0             1067.91
                  18                -0.4             30450.3                   0                   0             1062.92
                  18                -0.2             33480.3                   0                   0              1068.1
                18.2                -0.4             30357.2                   0                   0             1062.76
                18.2                -0.2             33396.9                   0                   0             1067.96
                18.4                -0.4             30351.8                   0                   0             1062.75
                18.4                -0.2             33604.9                   0                   0             1068.31
                18.6                -0.4             30460.2                   0                   0             1062.94
                18.6                -0.2             34019.6                   0                   0                1069
                18.8                -0.4             30593.5                   0                   0             1063.17
                18.8                -0.2             34046.6                   0                   0             1069.05
                  19                -0.4             31540.9                   0                   0              1064.8
                  19                -0.2             35508.5                   0                   0             1071.48
                19.2                -0.4             33162.1                   0                   0             1067.56
                19.2                -0.2             36441.3                   0                   0             1073.02
                19.4                -0.4             34672.3                   0                   0             1070.09
                19.4                -0.2             38254.8                   0                   0             1075.96
                19.6                -0.4               36269                   0                   0             1072.73
                19.6                -0.2             39763.8                   0                   0             1078.38
                19.8                -0.4             33967.1                   0                   0             1068.92
                19.8                -0.2             36088.1                   0                   0             1072.44
                  20                -0.4             33813.7                   0                   0             1068.66
                  20                -0.2             36318.1                   0                   0             1072.81
                20.2                -0.4               29152                   0                   0             1060.66
                20.2                -0.2             36307.1                   0                   0              1072.8
                20.4                -0.4             20718.2                   0                   0             1045.19
                20.4                -0.2             25138.1                   0                   0             1053.46
                -0.4                   0             13066.9                   0                   0             1029.86
                -0.4                 0.2               11998                   0                   0              1027.6
                -0.4                 0.4             9889.98                   0                   0             1023.07
                -0.4                 0.6             9615.93                   0                   0             1022.47
                -0.4                 0.8             10290.5                   0                   0             1023.94
                -0.4                   1             10367.8                   0                   0              1024.1
                -0.4                 1.2             10740.6                   0                   0             1024.91
                -0.4                 1.4             10754.6                   0                   0             1024.94
                -0.4                 1.6             10504.6                   0                   0              1024.4
                -0.4                 1.8             10483.9                   0                   0             1024.36
                -0.4                   2             10275.4                   0                   0              1023.9
                -0.4                 2.2              9715.1                   0                   0             1022.68
                -0.4                 2.4              8959.5                   0                   0             1021.03
                -0.4                 2.6                8222                   0                   0             1019.39
                -0.4                 2.8             7411.09                   0                   0             1017.57
                -0.4                   3             6288.17                   0                   0             1015.03
                -0.4                 3.2             5264.22                   0                   0             1012.67
                -0.4                 3.4             4354.99                   0                   0             1010.55
                -0.4                 3.6             3294.49                   0                   0             1008.04
                -0.4                 3.8             765.747                   0                   0              1001.9
                -0.4                   4            -166.021                   0                   0             999.584
                -0.4                 4.2             1272.17                   0                   0             1003.15
                -0.4                 4.4            -3387.25                   0                   0             991.309
                -0.4                 4.6            -5748.17                   0                   0             984.968
                -0.4                 4.8            -4957.99                   0                   0             987.118
                -0.4                   5            -4037.14                   0                   0             989.587
                -0.4                 5.2            -3312.74                   0                   0             991.505
                -0.4                 5.4            -2699.14                   0                   0             993.111
                -0.4                 5.6            -2164.26                   0                   0             994.499
                -0.4                 5.8             -1695.7                   0                   0             995.706
                -0.4                   6            -1292.01                   0                   0             996.738
                -0.4                 6.2            -954.905                   0                   0             997.595
                -0.4                 6.4            -684.039                   0                   0             998.281
                -0.4                 6.6            -475.071                   0                   0             998.808
                -0.4                 6.8            -320.186                   0                   0             999.198
                -0.4                   7            -209.681                   0                   0             999.475
                -0.4                 7.2            -133.607                   0                   0             999.666
                -0.4                 7.4            -82.9499                   0                   0             999.792
                -0.4                 7.6            -50.2462                   0                   0             999.874
                -0.4                 7.8            -29.7328                   0                   0             999.926
                -0.4                   8            -17.2074                   0                   0             999.957
                -0.4                 8.2            -9.75005                   0                   0             999.976
                -0.4                 8.4            -5.41422                   0                   0             999.986
                -0.4                 8.6            -2.94911                   0                   0             999.993
                -0.4                 8.8            -1.57699                   0                   0             999.996
                -0.4                   9           -0.828472                   0                   0             999.998
                -0.4                 9.2           -0.427875                   0                   0             999.999
                -0.4                 9.4            -0.21732                   0                   0             999.999
                -0.4                 9.6           -0.108453                   0                   0                1000
                -0.4                 9.8          -0.0528668                   0                   0                1000
                -0.4                  10          -0.0249526                   0                   0                1000
                -0.2                   0             15383.7                   0                   0             1034.64
                -0.2                 0.2             14595.6                   0                   0             1033.03
                -0.2                 0.4             11003.7                   0                   0             1025.48
                -0.2                 0.6             12301.7                   0                   0             1028.24
                -0.2                 0.8             13418.2                   0                   0             1030.59
                -0.2                   1             12982.9                   0                   0             1029.68
                -0.2                 1.2             13916.9                   0                   0             1031.63
                -0.2                 1.4             13121.5                   0                   0             1029.97
                -0.2                 1.6             12375.9                   0                   0              1028.4
                -0.2                 1.8             12401.5                   0                   0             1028.46
                -0.2                   2             11816.1                   0                   0             1027.21
                -0.2                 2.2             10778.7                   0                   0             1024.99
                -0.2                 2.4             9871.35                   0                   0             1023.03
                -0.2                 2.6             9349.14                   0                   0             1021.88
                -0.2                 2.8                8809                   0                   0             1020.69
                -0.2                   3             7240.56                   0                   0             1017.19
                -0.2                 3.2             6211.28                   0                   0             1014.85
                -0.2                 3.4             4709.15                   0                   0             1011.38
                -0.2                 3.6             4186.98                   0                   0             1010.15
                -0.2                 3.8            -750.387                   0                   0             998.113
                -0.2                   4            -3992.25                   0                   0             989.707
                -0.2                 4.2             1551.34                   0                   0             1003.83
                -0.2                 4.4            -4034.45                   0                   0             989.595
                -0.2                 4.6             -6036.9                   0                   0             984.176
                -0.2                 4.8            -4681.27                   0                   0             987.864
                -0.2                   5            -4006.81                   0                   0             989.668
                -0.2                 5.2            -3324.35                   0                   0             991.474
                -0.2                 5.4            -2714.76                   0                   0             993.071
                -0.2                 5.6             -2178.6                   0                   0             994.462
                -0.2                 5.8            -1709.38                   0                   0             995.671
                -0.2                   6            -1305.65                   0                   0             996.703
                -0.2                 6.2            -968.339                   0                   0             997.561
                -0.2                 6.4            -696.635                   0                   0             998.249
                -0.2                 6.6             -486.19                   0                   0              998.78
                -0.2                 6.8            -329.433                   0                   0             999.174
                -0.2                   7             -216.96                   0                   0             999.457
                -0.2                 7.2            -139.061                   0                   0             999.652
                -0.2                 7.4            -86.8607                   0                   0             999.783
                -0.2                 7.6            -52.9407                   0                   0             999.868
                -0.2                 7.8            -31.5236                   0                   0             999.921
                -0.2                   8            -18.3594                   0                   0             999.954
                -0.2                 8.2            -10.4691                   0                   0             999.974
                -0.2                 8.4            -5.85075                   0                   0             999.985
                -0.2                 8.6            -3.20738                   0                   0             999.992
                -0.2                 8.8            -1.72615                   0                   0             999.996
                -0.2                   9           -0.912688                   0                   0             999.998
                -0.2                 9.2           -0.474414                   0                   0             999.999
                -0.2                 9.4           -0.242507                   0                   0             999.999
                -0.2                 9.6           -0.121762                   0                   0                1000
                -0.2                 9.8          -0.0594306                   0                   0                1000
                -0.2                  10          -0.0260721                   0                   0                1000
                20.2                   0             32342.2                   0                   0             1066.17
                20.2                 0.2             32245.2                   0                   0             1066.01
                20.2                 0.4             32099.4                   0                   0             1065.76
                20.2                 0.6             31917.5                   0                   0             1065.45
                20.2                 0.8             26800.8                   0                   0             1056.48
                20.2                   1             23621.8                   0                   0             1050.67
                20.2                 1.2             18809.1                   0                   0             1041.49
                20.2                 1.4             13776.8                   0                   0             1031.34
                20.2                 1.6             9688.89                   0                   0             1022.63
                20.2                 1.8             4983.37                   0                   0             1012.02
                20.2                   2            -181.826                   0                   0             999.545
                20.2                 2.2            -1171.88                   0                   0             997.044
                20.2                 2.4            -1047.01                   0                   0             997.362
                20.2                 2.6            -698.647                   0                   0             998.244
                20.2                 2.8            -376.856                   0                   0             999.055
                20.2                   3            -163.161                   0                   0             999.592
                20.2                 3.2            -49.8259                   0                   0             999.875
                20.2                 3.4            -3.11931                   0                   0             999.992
                20.2                 3.6             8.51756                   0                   0             1000.02
                20.2                 3.8             6.06211                   0                   0             1000.02
                20.2                   4            0.541872                   0                   0                1000
                20.2                 4.2            -3.64197                   0                   0             999.991
                20.2                 4.4            -5.57999                   0                   0             999.986
                20.2                 4.6            -5.76272                   0                   0             999.986
                20.2                 4.8            -4.97383                   0                   0             999.988
                20.2                   5            -3.84189                   0                   0              999.99
                20.2                 5.2            -2.74207                   0                   0             999.993
                20.2                 5.4            -1.84129                   0                   0             999.995
                20.2                 5.6            -1.17659                   0                   0             999.997
                20.2                 5.8           -0.721059                   0                   0             999.998
                20.2                   6           -0.426182                   0                   0             999.999
                20.2                 6.2           -0.243972                   0                   0             999.999
                20.2                 6.4           -0.135719                   0                   0                1000
                20.2                 6.6          -0.0735612                   0                   0                1000
                20.2                 6.8          -0.0389318                   0                   0                1000
                20.2                   7          -0.0201556                   0                   0                1000
                20.2                 7.2          -0.0102233                   0                   0                1000
                20.2                 7.4         -0.00508706                   0                   0                1000
                20.2                 7.6         -0.00248612                   0                   0                1000
                20.2                 7.8         -0.00119453                   0                   0                1000
                20.2                   8        -0.000564785                   0                   0                1000
                20.2                 8.2        -0.000262985                   0                   0                1000
                20.2                 8.4        -0.000120686                   0                   0                1000
                20.2                 8.6        -5.46187e-05                   0                   0                1000
                20.2                 8.8        -2.43919e-05                   0                   0                1000
                20.2                   9        -1.07548e-05                   0                   0                1000
                20.2                 9.2        -4.68399e-06                   0                   0                1000
                20.2                 9.4        -2.01563e-06                   0                   0                1000
                20.2                 9.6        -8.56692e-07                   0                   0                1000
                20.2                 9.8        -3.56737e-07                   0                   0                1000
                20.2                  10        -1.35225e-07                   0                   0                1000
                20.4                   0             25502.1                   0                   0             1054.13
                20.4                 0.2             25089.6                   0                   0             1053.38
                20.4                 0.4             24076.6                   0                   0             1051.51
                20.4                 0.6             22632.1                   0                   0             1048.82
                20.4                 0.8             19717.3                   0                   0             1043.26
                20.4                   1             16535.5                   0                   0             1036.97
                20.4                 1.2             13199.8                   0                   0             1030.13
                20.4                 1.4             10199.7                   0                   0             1023.74
