# Data output for iteration600
          Position_x          Position_y            Pressure          Velocity_x          Velocity_y            Density
                15.4                -0.4             18720.5                   0                   0             1041.31
                15.4                -0.2             12015.9                   0                   0             1027.64
                15.6                -0.4               18914                   0                   0             1041.69
                15.6                -0.2             12314.3                   0                   0             1028.27
                15.8                -0.4             19134.3                   0                   0             1042.12
                15.8                -0.2             12661.8                   0                   0             1029.01
                  16                -0.4             19396.1                   0                   0             1042.63
                  16                -0.2             13082.5                   0                   0             1029.89
                16.2                -0.4             19703.4                   0                   0             1043.23
                16.2                -0.2             13560.5                   0                   0             1030.89
                16.4                -0.4             20059.4                   0                   0             1043.92
                16.4                -0.2             14067.2                   0                   0             1031.94
                16.6                -0.4             20462.7                   0                   0              1044.7
                16.6                -0.2             14605.3                   0                   0             1033.05
                16.8                -0.4             20911.6                   0                   0             1045.56
                16.8                -0.2             15100.6                   0                   0             1034.07
                  17                -0.4             21404.8                   0                   0              1046.5
                  17                -0.2             15659.9                   0                   0             1035.21
                17.2                -0.4             21897.6                   0                   0             1047.43
                17.2                -0.2             16029.6                   0                   0             1035.95
                17.4                -0.4               22440                   0                   0             1048.46
                17.4                -0.2             16576.7                   0                   0             1037.06
                17.6                -0.4             22938.6                   0                   0             1049.39
                17.6                -0.2             16825.6                   0                   0             1037.56
                17.8                -0.4             23455.3                   0                   0             1050.36
                17.8                -0.2             17159.4                   0                   0             1038.22
                  18                -0.4             23976.3                   0                   0             1051.33
                  18                -0.2             17632.3                   0                   0             1039.17
                18.2                -0.4             24429.9                   0                   0             1052.16
                18.2                -0.2             17624.2                   0                   0             1039.15
                18.4                -0.4               24899                   0                   0             1053.03
                18.4                -0.2             18138.8                   0                   0             1040.17
                18.6                -0.4             25641.1                   0                   0             1054.38
                18.6                -0.2             18304.6                   0                   0              1040.5
                18.8                -0.4             26960.5                   0                   0             1056.77
                18.8                -0.2             20244.1                   0                   0             1044.28
                  19                -0.4             27294.9                   0                   0             1057.37
                  19                -0.2             19225.4                   0                   0              1042.3
                19.2                -0.4             29168.8                   0                   0             1060.69
                19.2                -0.2             20220.5                   0                   0             1044.23
                19.4                -0.4             30093.3                   0                   0              1062.3
                19.4                -0.2               24254                   0                   0             1051.84
                19.6                -0.4             27690.6                   0                   0             1058.07
                19.6                -0.2             21094.2                   0                   0             1045.91
                19.8                -0.4             36353.1                   0                   0             1072.87
                19.8                -0.2             30536.1                   0                   0             1063.07
                  20                -0.4             40173.7                   0                   0             1079.03
                  20                -0.2             39437.3                   0                   0             1077.86
                20.2                -0.4             34017.3                   0                   0                1069
                20.2                -0.2             28735.2                   0                   0             1059.92
                20.4                -0.4             41129.5                   0                   0             1080.53
                20.4                -0.2             36340.1                   0                   0             1072.85
                -0.4                   0             40473.4                   0                   0              1079.5
                -0.4                 0.2             38188.4                   0                   0             1075.85
                -0.4                 0.4             34017.3                   0                   0                1069
                -0.4                 0.6             33628.5                   0                   0             1068.35
                -0.4                 0.8             30472.9                   0                   0             1062.96
                -0.4                   1             25361.2                   0                   0             1053.87
                -0.4                 1.2             21756.9                   0                   0             1047.17
                -0.4                 1.4             18723.2                   0                   0             1041.32
                -0.4                 1.6             16037.8                   0                   0             1035.97
                -0.4                 1.8             13287.9                   0                   0             1030.32
                -0.4                   2             11157.8                   0                   0             1025.81
                -0.4                 2.2             9087.88                   0                   0             1021.31
                -0.4                 2.4             7285.56                   0                   0             1017.29
                -0.4                 2.6             6060.03                   0                   0              1014.5
                -0.4                 2.8              4436.4                   0                   0             1010.74
                -0.4                   3             3046.66                   0                   0             1007.45
                -0.4                 3.2             2126.25                   0                   0             1005.23
                -0.4                 3.4             6030.93                   0                   0             1014.44
                -0.4                 3.6             1905.14                   0                   0              1004.7
                -0.4                 3.8            -4589.23                   0                   0             988.111
                -0.4                   4            -879.055                   0                   0             997.788
                -0.4                 4.2            -2172.29                   0                   0             994.479
                -0.4                 4.4            -7895.53                   0                   0             978.981
                -0.4                 4.6            -6910.55                   0                   0             981.755
                -0.4                 4.8            -5345.17                   0                   0             986.068
                -0.4                   5            -4328.12                   0                   0             988.811
                -0.4                 5.2            -3553.69                   0                   0             990.869
                -0.4                 5.4            -2905.74                   0                   0             992.572
                -0.4                 5.6             -2348.3                   0                   0             994.023
                -0.4                 5.8            -1867.34                   0                   0             995.265
                -0.4                   6            -1456.55                   0                   0             996.318
                -0.4                 6.2            -1111.92                   0                   0             997.197
                -0.4                 6.4            -829.464                   0                   0             997.913
                -0.4                 6.6            -604.071                   0                   0             998.483
                -0.4                 6.8            -429.322                   0                   0             998.923
                -0.4                   7            -297.787                   0                   0             999.254
                -0.4                 7.2            -201.659                   0                   0             999.495
                -0.4                 7.4            -133.406                   0                   0             999.666
                -0.4                 7.6            -86.2754                   0                   0             999.784
                -0.4                 7.8            -54.5872                   0                   0             999.863
                -0.4                   8             -33.817                   0                   0             999.915
                -0.4                 8.2            -20.5289                   0                   0             999.949
                -0.4                 8.4            -12.2213                   0                   0             999.969
                -0.4                 8.6             -7.1403                   0                   0             999.982
                -0.4                 8.8              -4.097                   0                   0              999.99
                -0.4                   9            -2.31018                   0                   0             999.994
                -0.4                 9.2            -1.28081                   0                   0             999.997
                -0.4                 9.4           -0.698294                   0                   0             999.998
                -0.4                 9.6           -0.373837                   0                   0             999.999
                -0.4                 9.8           -0.195221                   0                   0                1000
                -0.4                  10          -0.0986938                   0                   0                1000
                -0.2                   0             43808.3                   0                   0             1084.69
                -0.2                 0.2             43936.4                   0                   0             1084.89
                -0.2                 0.4             41963.9                   0                   0             1081.84
                -0.2                 0.6             45778.9                   0                   0             1087.69
                -0.2                 0.8             42523.7                   0                   0             1082.71
                -0.2                   1             34863.1                   0                   0             1070.41
                -0.2                 1.2               31880                   0                   0             1065.38
                -0.2                 1.4             28372.1                   0                   0             1059.28
                -0.2                 1.6             24072.4                   0                   0              1051.5
                -0.2                 1.8             19924.5                   0                   0             1043.66
                -0.2                   2             17120.1                   0                   0             1038.15
                -0.2                 2.2               13601                   0                   0             1030.97
                -0.2                 2.4              9674.8                   0                   0              1022.6
                -0.2                 2.6             7640.12                   0                   0             1018.09
                -0.2                 2.8             3929.73                   0                   0             1009.55
                -0.2                   3             1954.01                   0                   0             1004.81
                -0.2                 3.2            -2444.57                   0                   0             993.773
                -0.2                 3.4             9499.63                   0                   0             1022.21
                -0.2                 3.6            -2628.86                   0                   0             993.294
                -0.2                 3.8              -15409                   0                   0             956.101
                -0.2                   4             231.463                   0                   0             1000.58
                -0.2                 4.2            -2475.39                   0                   0             993.693
                -0.2                 4.4            -10246.8                   0                   0             972.163
                -0.2                 4.6            -7355.74                   0                   0             980.507
                -0.2                 4.8            -5264.75                   0                   0             986.287
                -0.2                   5            -4351.27                   0                   0             988.749
                -0.2                 5.2            -3579.14                   0                   0             990.802
                -0.2                 5.4            -2926.18                   0                   0             992.519
                -0.2                 5.6            -2365.28                   0                   0             993.979
                -0.2                 5.8            -1882.41                   0                   0             995.226
                -0.2                   6            -1470.42                   0                   0             996.283
                -0.2                 6.2            -1124.78                   0                   0             997.164
                -0.2                 6.4            -841.207                   0                   0             997.884
                -0.2                 6.6            -614.501                   0                   0             998.457
                -0.2                 6.8            -438.266                   0                   0             998.901
                -0.2                   7            -305.174                   0                   0             999.235
                -0.2                 7.2            -207.531                   0                   0              999.48
                -0.2                 7.4            -137.904                   0                   0             999.655
                -0.2                 7.6            -89.6008                   0                   0             999.776
                -0.2                 7.8            -56.9655                   0                   0             999.858
                -0.2                   8            -35.4658                   0                   0             999.911
                -0.2                 8.2            -21.6391                   0                   0             999.946
                -0.2                 8.4            -12.9487                   0                   0             999.968
                -0.2                 8.6            -7.60481                   0                   0             999.981
                -0.2                 8.8            -4.38655                   0                   0             999.989
                -0.2                   9            -2.48661                   0                   0             999.994
                -0.2                 9.2            -1.38599                   0                   0             999.997
                -0.2                 9.4           -0.759659                   0                   0             999.998
                -0.2                 9.6           -0.408708                   0                   0             999.999
                -0.2                 9.8           -0.213408                   0                   0             999.999
                -0.2                  10           -0.100471                   0                   0                1000
                20.2                   0             31112.8                   0                   0             1064.07
                20.2                 0.2             23007.6                   0                   0             1049.52
                20.2                 0.4             19103.9                   0                   0             1042.06
                20.2                 0.6             16156.2                   0                   0             1036.21
                20.2                 0.8             13545.8                   0                   0             1030.86
                20.2                   1             9494.58                   0                   0              1022.2
                20.2                 1.2             8727.72                   0                   0             1020.51
                20.2                 1.4             5984.69                   0                   0             1014.33
                20.2                 1.6            -419.942                   0                   0             998.947
                20.2                 1.8             2903.63                   0                   0             1007.11
                20.2                   2             10140.1                   0                   0             1023.61
                20.2                 2.2             4271.29                   0                   0             1010.35
                20.2                 2.4             1274.16                   0                   0             1003.16
                20.2                 2.6             311.411                   0                   0             1000.78
                20.2                 2.8            -53.3975                   0                   0             999.866
                20.2                   3            -137.388                   0                   0             999.656
                20.2                 3.2             -117.02                   0                   0             999.707
                20.2                 3.4            -74.7147                   0                   0             999.813
                20.2                 3.6            -40.4647                   0                   0             999.899
                20.2                 3.8            -19.8702                   0                   0              999.95
                20.2                   4            -9.85128                   0                   0             999.975
                20.2                 4.2            -5.91837                   0                   0             999.985
                20.2                 4.4            -4.70558                   0                   0             999.988
                20.2                 4.6            -4.32486                   0                   0             999.989
                20.2                 4.8            -3.97285                   0                   0              999.99
                20.2                   5            -3.44813                   0                   0             999.991
                20.2                 5.2            -2.80103                   0                   0             999.993
                20.2                 5.4            -2.13968                   0                   0             999.995
                20.2                 5.6            -1.54842                   0                   0             999.996
                20.2                 5.8            -1.06894                   0                   0             999.997
                20.2                   6           -0.708072                   0                   0             999.998
                20.2                 6.2           -0.452195                   0                   0             999.999
                20.2                 6.4           -0.279501                   0                   0             999.999
                20.2                 6.6           -0.167736                   0                   0                1000
                20.2                 6.8           -0.097994                   0                   0                1000
                20.2                   7           -0.055854                   0                   0                1000
                20.2                 7.2          -0.0311173                   0                   0                1000
                20.2                 7.4           -0.016972                   0                   0                1000
                20.2                 7.6         -0.00907502                   0                   0                1000
                20.2                 7.8         -0.00476287                   0                   0                1000
                20.2                   8         -0.00245616                   0                   0                1000
                20.2                 8.2         -0.00124572                   0                   0                1000
                20.2                 8.4        -0.000621906                   0                   0                1000
                20.2                 8.6        -0.000305844                   0                   0                1000
                20.2                 8.8        -0.000148266                   0                   0                1000
                20.2                   9        -7.08952e-05                   0                   0                1000
                20.2                 9.2         -3.3455e-05                   0                   0                1000
                20.2                 9.4        -1.55856e-05                   0                   0                1000
                20.2                 9.6        -7.16236e-06                   0                   0                1000
                20.2                 9.8        -3.21849e-06                   0                   0                1000
                20.2                  10        -1.31526e-06                   0                   0                1000
                20.4                   0             35935.4                   0                   0             1072.18
                20.4                 0.2               31870                   0                   0             1065.37
                20.4                 0.4             27265.4                   0                   0             1057.31
                20.4                 0.6               23208                   0                   0              1049.9
                20.4                 0.8               19842                   0                   0              1043.5
                20.4                   1             16053.3                   0                   0                1036
                20.4                 1.2             13185.8                   0                   0             1030.11
                20.4                 1.4             9557.28                   0                   0             1022.34
